نوع العقار,الغرض,المدينة,الحي,الواجهة,المساحة,سعر المتر,السعر الإجمالي
أرض,سكني, الرياض , حي النرجس ,شرقية,3540,1388,4913520
أرض,سكني, الرياض , حي النرجس ,شمالية غربية,900,4000,3600000
أرض,سكني, الرياض , حي اشبيلية ,شمالية غربية,2007,4000,8028000
أرض,سكني, الرياض , حي ظهرة نمار ,جنوبية,706,2266,1599796
أرض,سكني, الرياض , حي الروضة ,غربية,751,3700,2778700
أرض,سكني, الرياض , حي الروضة ,غربية,751,3700,2778700
أرض,سكني, الرياض , حي الروضة ,شمالية,750,3700,2775000
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,432,3700,1598400
أرض,سكني, الرياض , حي العوالي ,غربية,367,3700,1357900
أرض,تجاري وسكني, الرياض , حي النسيم الغربي ,جنوبية,630,1800,1134000
أرض,تجاري وسكني, الرياض , حي النسيم الغربي ,جنوبية,750,1800,1350000
أرض,تجاري وسكني, الرياض , حي الروضة ,غربية,750,4000,3000000
أرض,تجاري وسكني, الرياض , حي الروضة ,شمالية غربية,750,4000,3000000
أرض,تجاري وسكني, الرياض , ضاحية نمار ,غربية,750,4000,3000000
أرض,تجاري وسكني, الرياض , ضاحية نمار ,جنوبية,750,4000,3000000
أرض,تجاري وسكني, الرياض , حي الشعلة ,جنوبية,763,318,242634
أرض,تجاري وسكني, الرياض , حي المهدية ,شمالية غربية,787,318,250266
أرض,تجاري وسكني, الرياض , حي المهدية ,شمالية,499,318,158682
أرض,تجاري وسكني, الرياض , حي المهدية ,غربية,400,318,127200
أرض,تجاري وسكني, الرياض , حي المهدية ,شمالية,750,318,238500
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية,450,3100,1395000
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية,210,1761,369810
أرض,تجاري وسكني, حريملاء, الرياض ,جنوبية,900,944,849600
أرض,تجاري وسكني, حريملاء, الرياض ,جنوبية,870,867,754290
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,600,867,520200
أرض,تجاري وسكني, حريملاء, الرياض ,جنوبية,750,867,650250
أرض,تجاري وسكني, الرياض , حي الخير ,شرقية,455,867,394485
أرض,تجاري وسكني, الرياض , حي المهدية ,شمالية,300,867,260100
أرض,تجاري وسكني, الرياض , حي طويق ,شمالية,840,867,728280
أرض,تجاري وسكني, الرياض , حي طويق ,غربية,756,867,655452
أرض,تجاري وسكني, الرياض , حي النرجس ,شمالية غربية,900,4000,3600000
أرض,تجاري وسكني, الرياض , حي النرجس ,جنوبية,450,3700,1665000
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,1151,3700,4258700
أرض,تجاري وسكني, الرياض , حي المشاعل ,شرقية,2529,3700,9357300
أرض,تجاري وسكني, الرياض , حي ظهرة نمار ,شمالية,861,3700,3185700
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية غربية,400,4500,1800000
أرض,تجاري وسكني, الرياض , حي ظهرة نمار ,جنوبية,862,4500,3879000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية غربية,400,2250,900000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية غربية,400,2250,900000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,شرقية,918,2250,2065500
أرض,تجاري وسكني, الرياض , حي المروج ,شمالية,300,2250,675000
أرض,تجاري وسكني, الرياض , حي ظهرة نمار ,شمالية,861,2250,1937250
أرض,تجاري وسكني, الرياض , حي طويق ,جنوبية,840,2261,1899240
أرض,تجاري وسكني, الرياض , حي العوالي ,جنوبية,850,2261,1921850
أرض,تجاري وسكني, الرياض , حي ظهرة نمار ,جنوبية,877,2261,1982897
أرض,تجاري وسكني, الرياض , حي المناخ ,جنوبية,337,2240,754880
أرض,تجاري وسكني, الرياض , حي المهدية ,جنوبية,337,2240,754880
أرض,تجاري وسكني, حريملاء, الرياض ,جنوبية,750,1133,849750
أرض,تجاري وسكني, الرياض , حي طويق ,شمالية,900,1133,1019700
أرض,تجاري وسكني, الرياض , حي العوالي ,شمالية,900,1133,1019700
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,غربية,379,3150,1193850
أرض,تجاري وسكني, الرياض , حي طويق ,شمالية,900,3150,2835000
أرض,تجاري وسكني, الرياض , حي العوالي ,شمالية,900,3150,2835000
أرض,تجاري وسكني, الرياض , حي المهدية ,شمالية,450,3150,1417500
أرض,تجاري وسكني, الرياض , حي المهدية ,جنوبية غربية,400,3000,1200000
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية غربية,400,2250,900000
أرض,سكني, الرياض , حي المهدية ,شمالية,445,3000,1335000
أرض,سكني, الرياض , حي العزيزية ,غربية,500,1850,925000
أرض,سكني, الرياض , حي النهضة ,شرقية,420,3000,1260000
أرض,سكني, الرياض , حي المهدية ,جنوبية شرقية,450,3000,1350000
أرض,سكني, الرياض , حي الشرق ,شمالية,454,2500,1135000
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية,1200,2500,3000000
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,910,9891,9000810
أرض,سكني, الرياض , حي المهدية ,جنوبية,450,9891,4450950
أرض,سكني, حي السلي , شارع ابن ماجه ,ثلاث شوارع,10500,2700,28350000
أرض,سكني, الرياض , حي المغرزات ,جنوبية شرقية,1050,8000,8400000
أرض,سكني, الرياض , حي المهدية ,جنوبية شرقية,1050,8000,8400000
أرض,سكني, الرياض , حي المهدية ,شمالية,536,2600,1393600
أرض,سكني, الرياض , حي القيروان ,شمالية,536,2600,1393600
أرض,سكني, الرياض , حي القيروان ,غربية,600,6300,3780000
أرض,سكني, الرياض , حي المهدية ,شمالية غربية,585,6300,3685500
أرض,سكني, الرياض , حي المهدية ,غربية,744,1800,1339200
أرض,سكني, الرياض , حي السعادة ,غربية,744,1800,1339200
أرض,سكني, الرياض , حي المهدية ,شمالية,418,2700,1128600
أرض,سكني, الرياض , ضاحية نمار ,شمالية,750,2700,2025000
أرض,سكني, الرياض , حي النرجس ,غربية,399,5800,2314200
أرض,سكني, الرياض , حي المهدية ,جنوبية,1250,2800,3500000
أرض,سكني, الرياض , حي المهدية ,جنوبية,1250,2800,3500000
أرض,سكني, الرياض , حي العليا ,جنوبية,1250,2800,3500000
أرض,سكني, حريملاء, حي الخير ,جنوبية,375,1413,529875
أرض,سكني, الرياض , حي العليا ,شمالية شرقية,600,1413,847800
أرض,سكني, حريملاء, الرياض ,جنوبية,375,1413,529875
أرض,سكني, حريملاء, الرياض ,جنوبية,2254,900,2028600
أرض,سكني, الرياض , حي الندوة ,شمالية,375,900,337500
أرض,سكني, الرياض , حي الندوة ,شرقية,900,1000,900000
أرض,سكني, الرياض , حي المهدية ,شمالية غربية,787,3200,2518400
أرض,سكني, الرياض , حي المهدية ,غربية,900,1000,900000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية غربية,900,1000,900000
أرض,سكني, الرياض , حي الفيحاء ,غربية,720,1000,720000
أرض,سكني, الرياض , حي الفيحاء ,غربية,900,1000,900000
أرض,سكني, الرياض , حي الفيحاء ,جنوبية غربية,900,777,699300
أرض,سكني, الرياض , حي العارض ,ثلاث شوارع,1490,777,1157730
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية غربية,400,2338,935200
أرض,سكني, الرياض , ,جنوبية,450,4555,2049750
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,جنوبية غربية,525,1700,892500
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,غربية,900,2300,2070000
أرض,تجاري وسكني, الرياض , حي العوالي ,شمالية,1060,2000,2120000
أرض,تجاري وسكني, الرياض , حي العوالي ,شرقية,900,1111,999900
أرض,سكني, الرياض , حي بدر ,جنوبية,500,1300,650000
أرض,سكني, الرياض , حي بدر ,غربية,900,1300,1170000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,500,1300,650000
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية,625,1300,812500
أرض,سكني, الرياض , حي المهدية ,شمالية,499,1300,648700
أرض,سكني, الرياض , حي المهدية ,شرقية,900,1111,999900
أرض,سكني, الرياض , ضاحية نمار ,شمالية غربية,2001,1111,2223111
أرض,سكني, الرياض , ضاحية نمار ,شرقية,900,1111,999900
أرض,, الرياض , ضاحية نمار ,شمالية,1993,1004,2000972
أرض,, الرياض , حي الهدا ,غربية,856,6200,5307200
أرض,, الرياض , حي الهدا ,شمالية شرقية,2033,6200,12604600
أرض,, الرياض , حي النرجس ,شمالية شرقية,2033,6200,12604600
أرض,, الرياض , ضاحية نمار ,غربية,2025,6200,12555000
أرض,, الرياض , حي النرجس ,شرقية,520,5300,2756000
أرض,سكني, الرياض , حي النرجس ,شرقية,525,4800,2520000
أرض,سكني, الرياض , حي النرجس ,شرقية,525,4700,2467500
أرض,سكني, الرياض , حي النرجس ,شمالية,2061,4700,9686700
أرض,سكني, الرياض , حي الملقا ,شمالية,4440,7000,31080000
أرض,سكني, الرياض , حي النرجس ,غربية,5995,7000,41965000
أرض,سكني, حريملاء, الرياض ,شمالية,802,1150,922300
أرض,سكني, الرياض , حي الخير ,غربية,375,1600,600000
أرض,سكني, الرياض , حي الروضة ,شمالية شرقية,608,4000,2432000
أرض,سكني, الرياض , حي الخير ,غربية,375,1600,600000
أرض,سكني, الرياض , حي الخير ,غربية,400,1500,600000
أرض,سكني, الرياض , حي الروضة ,شرقية,543,4100,2226300
أرض,سكني, الرياض , حي المهدية ,شمالية,600,2416,1449600
أرض,سكني, الرياض , حي الملك فيصل ,شرقية,750,3350,2512500
أرض,سكني, الرياض , حي اليرموك ,شمالية,300,3600,1080000
أرض,سكني, الرياض , حي المصانع ,ثلاث شوارع,3157,3600,11365200
أرض,سكني, الرياض , حي المعيزلة ,شمالية,437,2900,1267300
أرض,سكني, الرياض , حي الملك فيصل ,شرقية,750,3350,2512500
أرض,سكني, الرياض , حي الملك فيصل ,غربية,760,526,399760
أرض,سكني, الرياض , حي الملقا ,شمالية,546,9000,4914000
أرض,سكني, الرياض , حي الرمال ,جنوبية غربية,1930,2800,5404000
أرض,سكني, حريملاء, الرياض ,شمالية,805,1155,929775
أرض,سكني, حريملاء, الرياض ,جنوبية,625,3700,2312500
أرض,سكني, حريملاء, الرياض ,شمالية غربية,414,9000,3726000
أرض,سكني, حريملاء, الرياض ,جنوبية,630,9000,5670000
أرض,سكني, الرياض , حي السعادة ,جنوبية,306,2777,849762
أرض,سكني, الرياض , حي النرجس ,غربية,400,5000,2000000
أرض,سكني, الرياض , حي السعادة ,جنوبية,306,2777,849762
أرض,سكني, الرياض , حي الرمال ,غربية,600,3000,1800000
أرض,سكني, امارة منطقة الرياض, الرياض ,ثلاث شوارع,1225,2500,3062500
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,330,2500,825000
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,2160,2500,5400000
أرض,سكني, حريملاء, الرياض ,شرقية,705,1205,849525
